Pilot,Tail Number,Derived Origin,Start Latitude,Start Longitude,Derived Destination,End Latitude,End Longitu    de,Start Time,End Time,Total Duration,Total Distance,Initial Attitude Source,Device Model,Device Model Detailed,iOS Version,Battery Level,Battery State,GPS Source,Maximum Vertical Error,Minimum Vertical Error,Average Vertical Error,Maximum Horizontal Error,Minimum Horizontal Error,Average Horizontal Error,Imported From,Route Waypoints
"Ben Lauret","PHCOP","EHEH",51.457648628699204,5.377423034919408,"EHEH",51.4576416015625,5.377472400665283,1653207022000,1653211084715,4062.7152309417725,74.57301125261452,"None","iPad","iPad11,2","15.4.1",1.0,"iOS",15.928573598448835,1.0,1.458749878100928,22.666000366210938,1.0,1.2446338868882723,"iOS","LERE LECH LERS LESU LFMT LFMD LIMJ LIRJ LFKO LIEO 6500ft"
Timestamp,Latitude,Longitude,Altitude,Course,Speed,Bank,Pitch,Horizontal Error,Vertical Error
1.653208473198293E9,51.65592575073242,5.192645072937012,3494.750495970715,303.9097445251513,81.27484019119504,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.65320847435541E9,51.65613555908203,5.192142486572266,3502.6245918173768,303.1998919484749,81.16722821891332,0.5858889499627444,3.0623127203324847,1.0,1.3329999446868896
1.653208475355682E9,51.65633773803711,5.19163703918457,3510.170683773167,302.3402703787277,80.90474792702973,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.653208476355032E9,51.65653610229492,5.191128730773926,3518.0411751814677,301.68001776069866,80.69635118495961,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.653208477355242E9,51.656734466552734,5.19061803817749,3525.2624671915974,301.6489782971905,80.922855291932,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.653208478355541E9,51.65692901611328,5.1901068687438965,3532.1521508724945,301.5993742237695,80.80669937836535,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.653208479356508E9,51.65712356567383,5.1895952224731445,3538.3858267716496,301.63936620031296,80.83001366059158,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.653208480362484E9,51.65732192993164,5.189083099365234,3543.6350905050404,301.6697514730817,81.11224706634849,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.6532084813703818E9,51.65751647949219,5.18856954574585,3548.55635034756,301.75028522366017,81.40445507223161,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.653208482355114E9,51.65771484375,5.188053131103516,3553.4776101900798,301.8499450717835,81.79893836514255,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.653208483355505E9,51.65791702270508,5.187536239624023,3558.3988700325995,301.9299979132513,82.06018275415107,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.6532084843553472E9,51.658119201660156,5.187018394470215,3562.664122093377,302.1096915181252,82.39569379274803,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
1.6532084853558989E9,51.658321380615234,5.186500549316406,3567.5853819358967,302.2300218033527,82.6677609053851,0.1061514589526407,2.903862905572936,1.0,1.3329999446868896
